POI_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,HEIGHT_REL,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,VALIDATION,STATUS
OtherBuildings.DignityHealthArena.L01.110-K-17,Seat,110-K-17,"110-K-17, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-K-18,Seat,110-K-18,"110-K-18, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-K-19,Seat,110-K-19,"110-K-19, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-K-20,Seat,110-K-20,"110-K-20, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-01,Seat,110-L-01,"110-L-01, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-02,Seat,110-L-02,"110-L-02, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-03,Seat,110-L-03,"110-L-03, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-04,Seat,110-L-04,"110-L-04, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-05,Seat,110-L-05,"110-L-05, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-06,Seat,110-L-06,"110-L-06, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-07,Seat,110-L-07,"110-L-07, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-08,Seat,110-L-08,"110-L-08, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-09,Seat,110-L-09,"110-L-09, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-10,Seat,110-L-10,"110-L-10, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-11,Seat,110-L-11,"110-L-11, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-12,Seat,110-L-12,"110-L-12, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-13,Seat,110-L-13,"110-L-13, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-14,Seat,110-L-14,"110-L-14, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-15,Seat,110-L-15,"110-L-15, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-16,Seat,110-L-16,"110-L-16, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-17,Seat,110-L-17,"110-L-17, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-L-18,Seat,110-L-18,"110-L-18, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-19,Seat,110-L-19,"110-L-19, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-20,Seat,110-L-20,"110-L-20, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-K-21,Seat,110-K-21,"110-K-21, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-21,Seat,110-L-21,"110-L-21, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-L-22,Seat,110-L-22,"110-L-22, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-01,Seat,110-M-01,"110-M-01, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-02,Seat,110-M-02,"110-M-02, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-03,Seat,110-M-03,"110-M-03, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-04,Seat,110-M-04,"110-M-04, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-05,Seat,110-M-05,"110-M-05, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-06,Seat,110-M-06,"110-M-06, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-07,Seat,110-M-07,"110-M-07, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-08,Seat,110-M-08,"110-M-08, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-09,Seat,110-M-09,"110-M-09, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-10,Seat,110-M-10,"110-M-10, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-11,Seat,110-M-11,"110-M-11, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-12,Seat,110-M-12,"110-M-12, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-13,Seat,110-M-13,"110-M-13, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-14,Seat,110-M-14,"110-M-14, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-15,Seat,110-M-15,"110-M-15, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-16,Seat,110-M-16,"110-M-16, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-17,Seat,110-M-17,"110-M-17, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-18,Seat,110-M-18,"110-M-18, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-19,Seat,110-M-19,"110-M-19, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-20,Seat,110-M-20,"110-M-20, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-M-21,Seat,110-M-21,"110-M-21, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-22,Seat,110-M-22,"110-M-22, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-23,Seat,110-M-23,"110-M-23, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-M-24,Seat,110-M-24,"110-M-24, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-01,Seat,110-N-01,"110-N-01, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-02,Seat,110-N-02,"110-N-02, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-03,Seat,110-N-03,"110-N-03, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-04,Seat,110-N-04,"110-N-04, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-05,Seat,110-N-05,"110-N-05, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-06,Seat,110-N-06,"110-N-06, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-07,Seat,110-N-07,"110-N-07, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-08,Seat,110-N-08,"110-N-08, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-09,Seat,110-N-09,"110-N-09, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-10,Seat,110-N-10,"110-N-10, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-11,Seat,110-N-11,"110-N-11, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-12,Seat,110-N-12,"110-N-12, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-13,Seat,110-N-13,"110-N-13, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-14,Seat,110-N-14,"110-N-14, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-15,Seat,110-N-15,"110-N-15, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-16,Seat,110-N-16,"110-N-16, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-17,Seat,110-N-17,"110-N-17, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-18,Seat,110-N-18,"110-N-18, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-19,Seat,110-N-19,"110-N-19, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-20,Seat,110-N-20,"110-N-20, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-21,Seat,110-N-21,"110-N-21, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-N-22,Seat,110-N-22,"110-N-22, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-23,Seat,110-N-23,"110-N-23, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-N-24,Seat,110-N-24,"110-N-24, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-01,Seat,110-ADA-01,"110-ADA-01, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-02,Seat,110-ADA-02,"110-ADA-02, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-03,Seat,110-ADA-03,"110-ADA-03, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-04,Seat,110-ADA-04,"110-ADA-04, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-05,Seat,110-ADA-05,"110-ADA-05, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-06,Seat,110-ADA-06,"110-ADA-06, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-07,Seat,110-ADA-07,"110-ADA-07, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-08,Seat,110-ADA-08,"110-ADA-08, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-09,Seat,110-ADA-09,"110-ADA-09, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-10,Seat,110-ADA-10,"110-ADA-10, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-11,Seat,110-ADA-11,"110-ADA-11, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-12,Seat,110-ADA-12,"110-ADA-12, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-13,Seat,110-ADA-13,"110-ADA-13, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-14,Seat,110-ADA-14,"110-ADA-14, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-15,Seat,110-ADA-15,"110-ADA-15, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-ADA-16,Seat,110-ADA-16,"110-ADA-16, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-ADA-17,Seat,110-ADA-17,"110-ADA-17, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-ADA-18,Seat,110-ADA-18,"110-ADA-18, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-ADA-19,Seat,110-ADA-19,"110-ADA-19, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-ADA-20,Seat,110-ADA-20,"110-ADA-20, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.110-ADA-21,Seat,110-ADA-21,"110-ADA-21, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-22,Seat,110-ADA-22,"110-ADA-22, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-23,Seat,110-ADA-23,"110-ADA-23, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.110-ADA-24,Seat,110-ADA-24,"110-ADA-24, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-G-01,Seat,111-G-01,"111-G-01, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-G-02,Seat,111-G-02,"111-G-02, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-G-03,Seat,111-G-03,"111-G-03, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-04,Seat,111-G-04,"111-G-04, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-05,Seat,111-G-05,"111-G-05, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-06,Seat,111-G-06,"111-G-06, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-07,Seat,111-G-07,"111-G-07, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-08,Seat,111-G-08,"111-G-08, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-09,Seat,111-G-09,"111-G-09, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-10,Seat,111-G-10,"111-G-10, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-11,Seat,111-G-11,"111-G-11, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-12,Seat,111-G-12,"111-G-12, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-G-13,Seat,111-G-13,"111-G-13, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-G-14,Seat,111-G-14,"111-G-14, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-G-15,Seat,111-G-15,"111-G-15, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-G-16,Seat,111-G-16,"111-G-16, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-H-01,Seat,111-H-01,"111-H-01, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-H-02,Seat,111-H-02,"111-H-02, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-H-03,Seat,111-H-03,"111-H-03, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-H-04,Seat,111-H-04,"111-H-04, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-05,Seat,111-H-05,"111-H-05, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-06,Seat,111-H-06,"111-H-06, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-07,Seat,111-H-07,"111-H-07, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-08,Seat,111-H-08,"111-H-08, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-09,Seat,111-H-09,"111-H-09, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-10,Seat,111-H-10,"111-H-10, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-11,Seat,111-H-11,"111-H-11, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-12,Seat,111-H-12,"111-H-12, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-13,Seat,111-H-13,"111-H-13, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-H-14,Seat,111-H-14,"111-H-14, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-H-15,Seat,111-H-15,"111-H-15, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-H-16,Seat,111-H-16,"111-H-16, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-H-17,Seat,111-H-17,"111-H-17, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-J-01,Seat,111-J-01,"111-J-01, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-J-02,Seat,111-J-02,"111-J-02, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-J-03,Seat,111-J-03,"111-J-03, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-J-04,Seat,111-J-04,"111-J-04, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-05,Seat,111-J-05,"111-J-05, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-06,Seat,111-J-06,"111-J-06, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-07,Seat,111-J-07,"111-J-07, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-08,Seat,111-J-08,"111-J-08, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-09,Seat,111-J-09,"111-J-09, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-10,Seat,111-J-10,"111-J-10, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-11,Seat,111-J-11,"111-J-11, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-12,Seat,111-J-12,"111-J-12, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-13,Seat,111-J-13,"111-J-13, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-14,Seat,111-J-14,"111-J-14, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L01.111-J-15,Seat,111-J-15,"111-J-15, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-J-16,Seat,111-J-16,"111-J-16, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-J-17,Seat,111-J-17,"111-J-17, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L01.111-J-18,Seat,111-J-18,"111-J-18, L01",OtherBuildings.DignityHealthArena.L01,0.00000000000,,,,,6,Unsold
